country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_mt
Austria,AUT,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,81.119122
Austria,AUT,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,85.041941
Austria,AUT,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,86.802661
Austria,AUT,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,92.140015
Austria,AUT,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,91.939956
Austria,AUT,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,93.088957
Austria,AUT,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,90.647776
Austria,AUT,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,87.889605
Austria,AUT,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,87.34899
Austria,AUT,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,80.752619
Austria,AUT,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,85.339467
Austria,AUT,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,83.21426
Austria,AUT,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,80.383916
Austria,AUT,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,80.826551
Austria,AUT,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,77.120846
Austria,AUT,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,79.316296
Austria,AUT,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,80.306181
Austria,AUT,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,82.703416
Austria,AUT,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,79.654776
Austria,AUT,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,80.818576
Austria,AUT,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,74.795312
Austria,AUT,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,78.131005
Austria,AUT,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,73.506582
Austria,AUT,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,68.674061
Austria,AUT,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,66.637831
Belgium,BEL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,148.232324
Belgium,BEL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,146.649782
Belgium,BEL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,146.669828
Belgium,BEL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,146.988077
Belgium,BEL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,147.865847
Belgium,BEL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,144.683378
Belgium,BEL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,142.068695
Belgium,BEL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,138.40891
Belgium,BEL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,138.392419
Belgium,BEL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,125.772247
Belgium,BEL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,132.97464
Belgium,BEL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,122.527218
Belgium,BEL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,119.794718
Belgium,BEL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,119.882358
Belgium,BEL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,114.146401
Belgium,BEL,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,118.419606
Belgium,BEL,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,116.997651
Belgium,BEL,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,116.37919
Belgium,BEL,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,117.150176
Belgium,BEL,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,116.06723
Belgium,BEL,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,106.735759
Belgium,BEL,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,109.461033
Belgium,BEL,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,102.628964
Belgium,BEL,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,97.814744
Belgium,BEL,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,98.012409
Bulgaria,BGR,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,57.886692
Bulgaria,BGR,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,60.708633
Bulgaria,BGR,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,58.107343
Bulgaria,BGR,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,62.994504
Bulgaria,BGR,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,62.106323
Bulgaria,BGR,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,62.639397
Bulgaria,BGR,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,63.39254
Bulgaria,BGR,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,67.228126
Bulgaria,BGR,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,65.884341
Bulgaria,BGR,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,56.986853
Bulgaria,BGR,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,59.626017
Bulgaria,BGR,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,65.008795
Bulgaria,BGR,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,59.936
Bulgaria,BGR,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,54.521316
Bulgaria,BGR,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,57.547203
Bulgaria,BGR,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,60.701506
Bulgaria,BGR,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,58.074172
Bulgaria,BGR,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,60.033438
Bulgaria,BGR,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,55.682269
Bulgaria,BGR,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,54.154911
Bulgaria,BGR,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,48.297104
Bulgaria,BGR,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,54.384353
Bulgaria,BGR,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,58.658373
Bulgaria,BGR,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,45.69501
Bulgaria,BGR,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,43.376311
Croatia,HRV,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,25.724269
Croatia,HRV,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,26.899505
Croatia,HRV,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,27.989297
Croatia,HRV,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,29.417808
Croatia,HRV,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,29.365411
Croatia,HRV,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,29.839251
Croatia,HRV,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,30.216111
Croatia,HRV,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,31.645045
Croatia,HRV,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,30.700287
Croatia,HRV,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,28.539983
Croatia,HRV,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,28.145891
Croatia,HRV,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,27.863002
Croatia,HRV,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,26.129528
Croatia,HRV,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,24.916638
Croatia,HRV,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,24.179941
Croatia,HRV,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,24.635245
Croatia,HRV,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,24.810273
Croatia,HRV,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,25.664865
Croatia,HRV,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,24.548405
Croatia,HRV,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,24.702123
Croatia,HRV,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,23.827499
Croatia,HRV,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,24.33624
Croatia,HRV,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,24.442692
Croatia,HRV,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,25.342547
Croatia,HRV,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,25.27542
Cyprus,CYP,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.299728
Cyprus,CYP,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.237882
Cyprus,CYP,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.472879
Cyprus,CYP,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.862386
Cyprus,CYP,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,9.090255
Cyprus,CYP,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,9.233533
Cyprus,CYP,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,9.485758
Cyprus,CYP,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,9.795268
Cyprus,CYP,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,10.021372
Cyprus,CYP,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,9.776034
Cyprus,CYP,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,9.446489
Cyprus,CYP,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,9.177753
Cyprus,CYP,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.638682
Cyprus,CYP,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,7.931919
Cyprus,CYP,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.290076
Cyprus,CYP,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.340928
Cyprus,CYP,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.777911
Cyprus,CYP,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.945754
Cyprus,CYP,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.832259
Cyprus,CYP,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.87575
Cyprus,CYP,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.497481
Cyprus,CYP,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.697878
Cyprus,CYP,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.747109
Cyprus,CYP,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.785226
Cyprus,CYP,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,8.834637
Czechia,CZE,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,149.112093
Czechia,CZE,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,149.591583
Czechia,CZE,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,145.718218
Czechia,CZE,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,147.440697
Czechia,CZE,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,149.140176
Czechia,CZE,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,147.274622
Czechia,CZE,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,148.414891
Czechia,CZE,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,150.007192
Czechia,CZE,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,144.439875
Czechia,CZE,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,135.767819
Czechia,CZE,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,138.920318
Czechia,CZE,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,135.724295
Czechia,CZE,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,132.096825
Czechia,CZE,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,127.768187
Czechia,CZE,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,125.087438
Czechia,CZE,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,125.242068
Czechia,CZE,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,127.597505
Czechia,CZE,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,128.728815
Czechia,CZE,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,126.211647
Czechia,CZE,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,120.989595
Czechia,CZE,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,111.629803
Czechia,CZE,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,117.032388
Czechia,CZE,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,114.572293
Czechia,CZE,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,102.239877
Czechia,CZE,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,96.597156
Denmark,DNK,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,72.661423
Denmark,DNK,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,74.207575
Denmark,DNK,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,73.667504
Denmark,DNK,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,78.680683
Denmark,DNK,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,72.729377
Denmark,DNK,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,68.407383
Denmark,DNK,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,76.065819
Denmark,DNK,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,71.348411
Denmark,DNK,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,67.737107
Denmark,DNK,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,65.035053
Denmark,DNK,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,65.18725
Denmark,DNK,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,59.946999
Denmark,DNK,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,55.423529
Denmark,DNK,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,57.152866
Denmark,DNK,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,52.98475
Denmark,DNK,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,50.286806
Denmark,DNK,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,52.316364
Denmark,DNK,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,49.966073
Denmark,DNK,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,49.842759
Denmark,DNK,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,45.865843
Denmark,DNK,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,43.237226
Denmark,DNK,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,44.215571
Denmark,DNK,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,42.525184
Denmark,DNK,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,39.073225
Denmark,DNK,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,36.751542
Estonia,EST,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,17.514234
Estonia,EST,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,17.951887
Estonia,EST,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,17.360692
Estonia,EST,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,19.290593
Estonia,EST,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,19.422008
Estonia,EST,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,19.194286
Estonia,EST,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,18.537366
Estonia,EST,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,22.081785
Estonia,EST,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,19.977822
Estonia,EST,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,16.536466
Estonia,EST,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,21.128626
Estonia,EST,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,21.076886
Estonia,EST,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,19.960568
Estonia,EST,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,21.828297
Estonia,EST,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,20.985715
Estonia,EST,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,17.910502
Estonia,EST,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,19.51774
Estonia,EST,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,20.750366
