country,country_code,year,sector_level,sector_code,sector,gas,unit,emissions_mt
Estonia,EST,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,19.943593
Estonia,EST,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,14.498582
Estonia,EST,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,11.320169
Estonia,EST,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,12.568002
Estonia,EST,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,14.163021
Estonia,EST,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,10.887967
Estonia,EST,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,10.240616
Finland,FIN,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,70.538485
Finland,FIN,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,75.914466
Finland,FIN,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,78.312197
Finland,FIN,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,85.846052
Finland,FIN,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,81.966633
Finland,FIN,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,69.937411
Finland,FIN,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,81.367
Finland,FIN,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,79.65824
Finland,FIN,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,71.484149
Finland,FIN,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,67.783386
Finland,FIN,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,75.791369
Finland,FIN,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,68.026502
Finland,FIN,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,62.403876
Finland,FIN,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,62.927521
Finland,FIN,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,58.757699
Finland,FIN,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,55.174103
Finland,FIN,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,58.014535
Finland,FIN,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,55.158009
Finland,FIN,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,56.219289
Finland,FIN,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,52.768069
Finland,FIN,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,47.838836
Finland,FIN,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,47.951193
Finland,FIN,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,45.799137
Finland,FIN,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,41.224046
Finland,FIN,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,39.283327
France,FRA,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,551.946728
France,FRA,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,557.042097
France,FRA,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,550.616467
France,FRA,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,554.711517
France,FRA,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,554.295096
France,FRA,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,555.599878
France,FRA,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,544.940869
France,FRA,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,535.202288
France,FRA,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,530.266936
France,FRA,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,509.160611
France,FRA,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,513.050426
France,FRA,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,488.00946
France,FRA,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,490.678587
France,FRA,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,490.196578
France,FRA,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,457.405353
France,FRA,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,460.83546
France,FRA,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,463.714119
France,FRA,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,466.055722
France,FRA,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,446.538574
France,FRA,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,437.708519
France,FRA,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,397.953516
France,FRA,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,422.3924
France,FRA,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,405.786199
France,FRA,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,378.228575
France,FRA,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,367.018681
Germany,DEU,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,1042.99822
Germany,DEU,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,1057.082348
Germany,DEU,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,1036.657998
Germany,DEU,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,1030.538757
Germany,DEU,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,1010.676326
Germany,DEU,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,988.947491
Germany,DEU,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,1001.999008
Germany,DEU,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,963.510855
Germany,DEU,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,964.925113
Germany,DEU,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,901.284537
Germany,DEU,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,933.249925
Germany,DEU,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,907.615197
Germany,DEU,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,916.945385
Germany,DEU,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,936.610248
Germany,DEU,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,895.231866
Germany,DEU,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,898.605653
Germany,DEU,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,899.030115
Germany,DEU,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,886.279763
Germany,DEU,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,850.135001
Germany,DEU,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,798.000529
Germany,DEU,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,730.972372
Germany,DEU,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,762.772667
Germany,DEU,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,749.266424
Germany,DEU,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,669.57836
Germany,DEU,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,649.769518
Greece,GRC,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,126.65902
Greece,GRC,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,127.730542
Greece,GRC,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,127.718978
Greece,GRC,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,131.568916
Greece,GRC,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,132.214481
Greece,GRC,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,136.747411
Greece,GRC,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,133.269539
Greece,GRC,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,135.883065
Greece,GRC,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,132.518295
Greece,GRC,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,125.326041
Greece,GRC,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,119.233583
Greece,GRC,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,116.256968
Greece,GRC,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,113.009562
Greece,GRC,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,103.356446
Greece,GRC,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,99.941396
Greece,GRC,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,96.078307
Greece,GRC,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,92.402683
Greece,GRC,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,96.251837
Greece,GRC,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,93.017656
Greece,GRC,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,86.312067
Greece,GRC,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,75.821345
Greece,GRC,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,77.903673
Greece,GRC,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,77.584257
Greece,GRC,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,71.944252
Greece,GRC,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,73.281529
Hungary,HUN,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,75.355866
Hungary,HUN,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,77.197373
Hungary,HUN,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,75.604124
Hungary,HUN,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,78.584544
Hungary,HUN,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,77.476175
Hungary,HUN,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,77.384382
Hungary,HUN,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,75.893943
Hungary,HUN,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,74.216883
Hungary,HUN,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,72.169568
Hungary,HUN,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,66.169794
Hungary,HUN,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,66.814124
Hungary,HUN,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,65.156321
Hungary,HUN,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,61.88461
Hungary,HUN,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,58.88221
Hungary,HUN,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,59.238301
Hungary,HUN,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,62.443299
Hungary,HUN,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,63.080553
Hungary,HUN,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,65.294879
Hungary,HUN,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,65.27736
Hungary,HUN,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,65.049825
Hungary,HUN,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,63.033366
Hungary,HUN,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,63.839034
Hungary,HUN,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,59.631267
Hungary,HUN,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,54.240171
Hungary,HUN,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,53.659114
Iceland,ISL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.167206
Iceland,ISL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.065831
Iceland,ISL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.140974
Iceland,ISL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.115316
Iceland,ISL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.239644
Iceland,ISL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.099162
Iceland,ISL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.658051
Iceland,ISL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.965193
Iceland,ISL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,5.345875
Iceland,ISL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,5.04038
Iceland,ISL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.943741
Iceland,ISL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.730683
Iceland,ISL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.725189
Iceland,ISL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.728751
Iceland,ISL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.750063
Iceland,ISL,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.820426
Iceland,ISL,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.778422
Iceland,ISL,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.861168
Iceland,ISL,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.925364
Iceland,ISL,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.78525
Iceland,ISL,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.579216
Iceland,ISL,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.718015
Iceland,ISL,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.776063
Iceland,ISL,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.644014
Iceland,ISL,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,4.779043
Ireland,IRL,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,68.998651
Ireland,IRL,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,70.981579
Ireland,IRL,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,69.05626
Ireland,IRL,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,69.468715
Ireland,IRL,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,68.767734
Ireland,IRL,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,70.151469
Ireland,IRL,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,69.266774
Ireland,IRL,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,68.627699
Ireland,IRL,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,67.869055
Ireland,IRL,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,62.10755
Ireland,IRL,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,61.734564
Ireland,IRL,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,57.76755
Ireland,IRL,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,58.291961
Ireland,IRL,2013,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,57.945025
Ireland,IRL,2014,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,58.011249
Ireland,IRL,2015,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,60.357253
Ireland,IRL,2016,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,62.674816
Ireland,IRL,2017,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,61.934234
Ireland,IRL,2018,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,61.596711
Ireland,IRL,2019,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,59.796105
Ireland,IRL,2020,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,57.640901
Ireland,IRL,2021,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,60.236992
Ireland,IRL,2022,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,59.01044
Ireland,IRL,2023,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,54.992301
Ireland,IRL,2024,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,53.930937
Italy,ITA,2000,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,559.392579
Italy,ITA,2001,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,561.389886
Italy,ITA,2002,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,567.797688
Italy,ITA,2003,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,587.432434
Italy,ITA,2004,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,592.829134
Italy,ITA,2005,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,593.768989
Italy,ITA,2006,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,583.188694
Italy,ITA,2007,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,577.570087
Italy,ITA,2008,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,564.607441
Italy,ITA,2009,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,509.32386
Italy,ITA,2010,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,519.580728
Italy,ITA,2011,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,506.580815
Italy,ITA,2012,total,Sectors/Totals_excl,Total (excl. LULUCF),All GHGs,Mt CO2 eq.,486.922938
